timestamp,user_id,user_segment,product_category,promo_type,channel,price,quantity,conversion,inventory_remaining,fulfillment_status,revenue,date
2024-06-28,7464,New,Fragrance,BOGO,Social Media,40.33,2,1,42,On-time,80.66,2024-06-28
2024-06-29,1178,Returning,Makeup,Launch Bundle,Email,35.07,1,1,69,Delayed,35.07,2024-06-29
2024-06-30,7362,New,Skincare,BOGO,Paid Search,85.38,3,1,71,On-time,256.14,2024-06-30
2024-06-28,9683,New,Skincare,BOGO,Social Media,80.18,3,0,88,On-time,0.0,2024-06-28
2024-07-06,1060,New,Haircare,Launch Bundle,Email,61.96,2,1,42,On-time,123.92,2024-07-06
2024-07-05,7681,New,Fragrance,Launch Bundle,SMS,25.07,2,0,50,Delayed,0.0,2024-07-05
2024-06-29,3895,Returning,Makeup,Launch Bundle,SMS,24.64,1,1,88,Delayed,24.64,2024-06-29
2024-07-06,1585,New,Makeup,BOGO,Social Media,96.62,3,1,45,On-time,289.86,2024-07-06
2024-07-04,6823,Returning,Haircare,25% Off,Email,62.44,2,1,74,On-time,124.88,2024-07-04
2024-07-06,1534,Returning,Haircare,25% Off,Social Media,105.09,1,1,98,Delayed,105.09,2024-07-06
2024-07-03,4462,New,Haircare,25% Off,SMS,75.35,1,1,0,On-time,75.35,2024-07-03
2024-07-03,5011,New,Fragrance,Launch Bundle,Email,79.97,1,1,86,On-time,79.97,2024-07-03
2024-07-08,4398,Returning,Makeup,Launch Bundle,SMS,113.09,2,0,66,On-time,0.0,2024-07-08
2024-07-01,3155,Returning,Haircare,25% Off,Social Media,32.28,2,1,0,On-time,64.56,2024-07-01
2024-07-07,6966,New,Fragrance,Launch Bundle,Social Media,72.02,2,1,62,On-time,144.04,2024-07-07
2024-07-07,8329,New,Makeup,BOGO,Social Media,21.1,2,1,75,On-time,42.2,2024-07-07
2024-06-29,7957,Returning,Skincare,BOGO,Social Media,52.69,2,1,61,On-time,105.38,2024-06-29
2024-07-04,6325,New,Haircare,Launch Bundle,Social Media,30.55,3,1,60,Out of Stock,91.65,2024-07-04
2024-07-02,9518,New,Fragrance,25% Off,Paid Search,34.72,3,1,39,On-time,104.16,2024-07-02
2024-07-08,5703,Returning,Makeup,25% Off,Social Media,113.15,3,0,94,On-time,0.0,2024-07-08
2024-07-03,3706,Returning,Makeup,BOGO,Social Media,79.12,3,1,28,On-time,237.36,2024-07-03
2024-06-29,1001,New,Haircare,Launch Bundle,SMS,108.68,1,0,34,On-time,0.0,2024-06-29
2024-07-02,9316,Returning,Haircare,25% Off,Social Media,61.57,1,1,91,Delayed,61.57,2024-07-02
2024-07-07,2104,New,Makeup,25% Off,Email,77.75,3,1,84,Delayed,233.25,2024-07-07
2024-07-01,2861,Returning,Fragrance,Launch Bundle,Social Media,18.37,2,1,10,Delayed,36.74,2024-07-01
2024-07-06,6269,Returning,Skincare,Launch Bundle,Paid Search,64.3,3,1,89,Delayed,192.89999999999998,2024-07-06
2024-07-03,7943,Returning,Makeup,25% Off,Social Media,74.23,3,1,10,Delayed,222.69,2024-07-03
2024-06-29,9320,Returning,Fragrance,Launch Bundle,SMS,16.76,1,1,62,On-time,16.76,2024-06-29
2024-06-28,1437,Returning,Haircare,Launch Bundle,Email,97.9,2,1,68,On-time,195.8,2024-06-28
2024-07-02,5846,Returning,Makeup,Launch Bundle,Email,46.02,1,0,55,On-time,0.0,2024-07-02
2024-07-06,4129,Returning,Haircare,25% Off,Social Media,62.51,2,1,6,On-time,125.02,2024-07-06
2024-07-03,9081,New,Skincare,BOGO,Social Media,71.24,1,1,50,On-time,71.24,2024-07-03
2024-07-07,1901,Returning,Haircare,Launch Bundle,Social Media,119.18,3,1,94,On-time,357.54,2024-07-07
2024-07-04,6398,Returning,Skincare,25% Off,Social Media,25.41,2,1,38,On-time,50.82,2024-07-04
2024-07-02,7678,Returning,Haircare,BOGO,SMS,73.3,1,1,41,On-time,73.3,2024-07-02
2024-07-07,6529,New,Haircare,25% Off,SMS,70.71,3,1,71,On-time,212.13,2024-07-07
2024-07-03,7604,Returning,Skincare,25% Off,Email,22.24,1,0,52,On-time,0.0,2024-07-03
2024-07-02,4918,Returning,Haircare,25% Off,Social Media,81.56,1,1,90,Delayed,81.56,2024-07-02
2024-07-08,2067,Returning,Fragrance,BOGO,SMS,45.12,1,1,20,On-time,45.12,2024-07-08
2024-07-06,1026,Returning,Haircare,25% Off,SMS,25.9,3,0,29,Out of Stock,0.0,2024-07-06
2024-07-03,7937,New,Makeup,BOGO,Email,33.76,2,0,77,Delayed,0.0,2024-07-03
2024-07-08,8264,New,Haircare,Launch Bundle,Email,101.48,1,1,0,On-time,101.48,2024-07-08
2024-07-05,8118,New,Fragrance,BOGO,Paid Search,25.93,3,1,23,On-time,77.78999999999999,2024-07-05
2024-06-29,1547,New,Makeup,25% Off,SMS,64.03,1,1,5,On-time,64.03,2024-06-29
2024-07-06,9758,Returning,Fragrance,BOGO,Email,35.5,2,0,5,On-time,0.0,2024-07-06
2024-07-02,9895,Returning,Makeup,25% Off,SMS,32.04,1,1,68,On-time,32.04,2024-07-02
2024-07-04,6338,Returning,Haircare,Launch Bundle,SMS,36.6,3,1,61,On-time,109.80000000000001,2024-07-04
2024-07-07,4140,Returning,Fragrance,BOGO,Social Media,66.74,1,1,34,On-time,66.74,2024-07-07
2024-06-28,8996,New,Haircare,Launch Bundle,Social Media,39.97,1,1,78,On-time,39.97,2024-06-28
2024-07-07,2590,New,Makeup,BOGO,Social Media,25.16,2,1,34,Delayed,50.32,2024-07-07
2024-07-02,8776,New,Fragrance,25% Off,Social Media,99.15,2,1,47,On-time,198.3,2024-07-02
2024-07-07,5943,New,Skincare,BOGO,SMS,71.68,2,1,71,On-time,143.36,2024-07-07
2024-06-29,9997,Returning,Fragrance,Launch Bundle,Paid Search,31.47,1,1,42,On-time,31.47,2024-06-29
2024-07-03,8798,New,Haircare,BOGO,Paid Search,64.5,3,1,34,On-time,193.5,2024-07-03
2024-07-08,4791,New,Skincare,Launch Bundle,Paid Search,22.18,1,1,4,On-time,22.18,2024-07-08
2024-06-28,2357,New,Skincare,Launch Bundle,SMS,75.95,1,1,30,On-time,75.95,2024-06-28
2024-06-30,9092,Returning,Makeup,25% Off,Paid Search,50.73,1,0,30,On-time,0.0,2024-06-30
2024-07-02,4225,Returning,Skincare,BOGO,SMS,25.87,1,1,7,On-time,25.87,2024-07-02
2024-07-01,3460,Returning,Skincare,Launch Bundle,Email,34.28,2,1,5,On-time,68.56,2024-07-01
2024-06-30,9737,Returning,Makeup,25% Off,Paid Search,51.3,2,1,86,Delayed,102.6,2024-06-30
2024-07-07,3728,Returning,Fragrance,25% Off,SMS,99.67,2,1,52,On-time,199.34,2024-07-07
2024-07-02,7726,New,Haircare,25% Off,Email,33.24,2,0,79,On-time,0.0,2024-07-02
2024-07-08,8481,Returning,Fragrance,Launch Bundle,Social Media,26.51,3,1,43,On-time,79.53,2024-07-08
2024-07-05,7430,Returning,Skincare,BOGO,Email,69.17,1,1,48,On-time,69.17,2024-07-05
2024-07-08,4114,Returning,Haircare,Launch Bundle,Email,73.66,1,0,7,On-time,0.0,2024-07-08
2024-07-01,1616,Returning,Fragrance,25% Off,Paid Search,24.48,1,1,63,On-time,24.48,2024-07-01
2024-06-28,4644,New,Haircare,Launch Bundle,Social Media,44.87,3,0,3,On-time,0.0,2024-06-28
2024-07-08,7413,Returning,Skincare,Launch Bundle,Social Media,42.59,3,1,31,Delayed,127.77000000000001,2024-07-08
2024-07-04,2203,New,Fragrance,25% Off,Paid Search,34.55,2,0,52,On-time,0.0,2024-07-04
2024-07-05,3565,Returning,Haircare,BOGO,Email,48.14,1,1,66,On-time,48.14,2024-07-05
2024-06-30,4174,New,Haircare,25% Off,SMS,18.9,1,1,62,On-time,18.9,2024-06-30
2024-07-03,4081,New,Fragrance,25% Off,Paid Search,83.41,3,1,79,On-time,250.23,2024-07-03
2024-06-29,3630,Returning,Fragrance,Launch Bundle,Email,118.79,1,0,59,On-time,0.0,2024-06-29
2024-07-04,4161,Returning,Skincare,25% Off,SMS,81.57,3,1,97,On-time,244.70999999999998,2024-07-04
2024-07-05,5321,New,Makeup,Launch Bundle,Paid Search,52.91,2,1,76,On-time,105.82,2024-07-05
2024-07-03,9861,Returning,Haircare,25% Off,Paid Search,85.13,3,1,32,On-time,255.39,2024-07-03
2024-07-03,7269,Returning,Fragrance,25% Off,Social Media,75.01,1,1,21,On-time,75.01,2024-07-03
2024-07-02,8099,New,Fragrance,BOGO,Social Media,103.91,3,0,30,On-time,0.0,2024-07-02
2024-07-05,8376,Returning,Fragrance,25% Off,Social Media,80.3,3,1,23,Delayed,240.89999999999998,2024-07-05
2024-06-28,5078,Returning,Haircare,BOGO,SMS,81.58,2,1,2,On-time,163.16,2024-06-28
2024-07-07,6801,Returning,Skincare,25% Off,Paid Search,38.27,1,0,32,On-time,0.0,2024-07-07
2024-07-01,5151,New,Makeup,25% Off,Social Media,58.64,1,1,93,On-time,58.64,2024-07-01
2024-07-01,9911,New,Haircare,25% Off,Social Media,51.16,2,1,25,On-time,102.32,2024-07-01
2024-06-30,3600,Returning,Skincare,BOGO,Paid Search,16.2,3,0,97,On-time,0.0,2024-06-30
2024-06-30,7175,Returning,Haircare,Launch Bundle,SMS,47.89,3,0,50,On-time,0.0,2024-06-30
2024-07-01,1666,Returning,Haircare,BOGO,Social Media,66.04,1,1,85,On-time,66.04,2024-07-01
2024-07-08,1283,New,Fragrance,25% Off,Email,77.98,3,1,29,On-time,233.94,2024-07-08
2024-06-28,6840,Returning,Skincare,Launch Bundle,SMS,113.13,2,1,34,On-time,226.26,2024-06-28
2024-07-08,4565,Returning,Fragrance,25% Off,Social Media,40.11,1,1,24,On-time,40.11,2024-07-08
2024-07-08,5593,New,Fragrance,BOGO,Email,31.01,3,1,27,On-time,93.03,2024-07-08
2024-06-29,2465,Returning,Skincare,BOGO,Social Media,106.29,2,1,96,On-time,212.58,2024-06-29
2024-07-06,9321,Returning,Fragrance,Launch Bundle,SMS,113.89,2,1,86,On-time,227.78,2024-07-06
2024-07-07,5734,New,Fragrance,BOGO,Paid Search,66.24,1,1,25,Out of Stock,66.24,2024-07-07
2024-06-29,7257,Returning,Makeup,25% Off,Paid Search,27.1,1,1,72,On-time,27.1,2024-06-29
2024-07-02,8366,New,Skincare,Launch Bundle,SMS,65.97,3,1,7,On-time,197.91,2024-07-02
2024-07-06,4672,Returning,Skincare,25% Off,Social Media,26.49,3,1,96,On-time,79.47,2024-07-06
2024-07-06,8382,Returning,Fragrance,Launch Bundle,SMS,107.73,3,1,14,Delayed,323.19,2024-07-06
2024-07-05,7587,Returning,Fragrance,Launch Bundle,Email,89.36,2,0,48,On-time,0.0,2024-07-05
2024-06-28,1992,Returning,Skincare,25% Off,Social Media,40.32,2,0,7,Delayed,0.0,2024-06-28
2024-06-28,7858,Returning,Skincare,BOGO,SMS,108.1,3,1,54,On-time,324.29999999999995,2024-06-28
2024-07-06,3121,New,Haircare,25% Off,Paid Search,81.98,1,1,84,On-time,81.98,2024-07-06
2024-07-08,3223,Returning,Skincare,BOGO,SMS,115.09,2,1,57,Delayed,230.18,2024-07-08
2024-07-05,5522,New,Haircare,BOGO,Social Media,117.95,2,1,2,Delayed,235.9,2024-07-05
2024-07-07,4188,New,Fragrance,25% Off,SMS,15.34,3,0,8,On-time,0.0,2024-07-07
2024-07-06,4237,New,Makeup,Launch Bundle,Paid Search,27.62,1,0,13,On-time,0.0,2024-07-06
2024-07-04,5136,Returning,Makeup,25% Off,Email,72.43,2,1,90,On-time,144.86,2024-07-04
2024-06-30,1343,New,Haircare,Launch Bundle,SMS,115.36,1,0,19,On-time,0.0,2024-06-30
2024-06-30,5704,New,Fragrance,BOGO,SMS,119.39,2,1,3,Delayed,238.78,2024-06-30
2024-06-29,5823,New,Fragrance,Launch Bundle,Email,74.58,1,1,23,On-time,74.58,2024-06-29
2024-07-02,5920,New,Fragrance,25% Off,SMS,33.25,1,1,90,On-time,33.25,2024-07-02
2024-06-30,4201,Returning,Skincare,Launch Bundle,Paid Search,32.12,2,1,75,On-time,64.24,2024-06-30
2024-07-03,6471,Returning,Fragrance,BOGO,Email,95.21,1,0,27,On-time,0.0,2024-07-03
2024-06-29,1888,New,Skincare,BOGO,Paid Search,77.15,2,0,98,On-time,0.0,2024-06-29
2024-06-30,8127,Returning,Haircare,Launch Bundle,Paid Search,72.62,2,1,87,On-time,145.24,2024-06-30
2024-07-02,4720,Returning,Makeup,BOGO,Paid Search,63.91,1,1,30,On-time,63.91,2024-07-02
2024-07-08,3883,Returning,Haircare,BOGO,Social Media,91.14,2,1,66,Delayed,182.28,2024-07-08
2024-07-08,5212,Returning,Fragrance,Launch Bundle,Email,105.1,1,0,93,On-time,0.0,2024-07-08
2024-06-28,7961,Returning,Fragrance,BOGO,Social Media,46.81,2,1,63,On-time,93.62,2024-06-28
2024-06-28,3415,New,Haircare,Launch Bundle,Social Media,38.2,1,0,90,On-time,0.0,2024-06-28
2024-07-07,4001,Returning,Skincare,Launch Bundle,SMS,85.37,2,0,16,On-time,0.0,2024-07-07
2024-07-06,2738,Returning,Skincare,BOGO,Email,111.05,2,1,5,On-time,222.1,2024-07-06
2024-07-04,2364,Returning,Skincare,Launch Bundle,SMS,51.56,3,1,81,Out of Stock,154.68,2024-07-04
2024-06-28,3708,Returning,Makeup,BOGO,Social Media,43.61,2,1,59,Delayed,87.22,2024-06-28
2024-07-05,1924,New,Makeup,BOGO,SMS,38.74,2,0,98,Delayed,0.0,2024-07-05
2024-06-30,1151,Returning,Fragrance,BOGO,Paid Search,41.72,1,1,90,On-time,41.72,2024-06-30
2024-07-05,9777,Returning,Haircare,25% Off,Social Media,29.17,1,1,80,Delayed,29.17,2024-07-05
2024-07-02,9044,New,Haircare,BOGO,Paid Search,77.66,1,1,10,On-time,77.66,2024-07-02
2024-06-28,1912,New,Fragrance,Launch Bundle,Email,44.49,1,1,37,On-time,44.49,2024-06-28
2024-07-04,3321,Returning,Skincare,Launch Bundle,SMS,79.57,3,1,33,On-time,238.70999999999998,2024-07-04
2024-07-02,1495,Returning,Makeup,Launch Bundle,Social Media,23.72,3,0,46,On-time,0.0,2024-07-02
2024-07-03,3148,Returning,Haircare,25% Off,Email,27.12,1,0,31,On-time,0.0,2024-07-03
2024-07-03,1556,Returning,Fragrance,25% Off,Paid Search,71.29,1,1,56,On-time,71.29,2024-07-03
2024-07-05,2552,Returning,Skincare,Launch Bundle,SMS,68.71,1,1,45,On-time,68.71,2024-07-05
2024-07-06,3120,New,Skincare,Launch Bundle,SMS,43.51,1,1,34,On-time,43.51,2024-07-06
2024-06-29,4085,New,Makeup,25% Off,Social Media,101.85,2,1,91,On-time,203.7,2024-06-29
2024-07-06,4504,New,Makeup,Launch Bundle,SMS,34.64,1,0,21,Out of Stock,0.0,2024-07-06
2024-07-08,1156,New,Fragrance,BOGO,SMS,52.87,2,1,15,Delayed,105.74,2024-07-08
2024-07-07,9926,New,Fragrance,BOGO,Paid Search,73.33,1,0,75,On-time,0.0,2024-07-07
2024-07-06,8505,Returning,Skincare,Launch Bundle,Paid Search,106.06,3,0,4,On-time,0.0,2024-07-06
2024-07-07,8162,Returning,Skincare,BOGO,Paid Search,58.95,3,1,89,On-time,176.85000000000002,2024-07-07
2024-07-07,6523,New,Haircare,Launch Bundle,Email,56.85,1,0,25,On-time,0.0,2024-07-07
2024-07-04,8543,New,Skincare,25% Off,Email,75.85,3,1,76,Out of Stock,227.54999999999998,2024-07-04
2024-06-28,9055,New,Fragrance,Launch Bundle,SMS,48.25,3,1,23,On-time,144.75,2024-06-28
2024-07-04,5654,Returning,Makeup,25% Off,Email,89.46,3,0,66,Delayed,0.0,2024-07-04
2024-07-07,7250,New,Fragrance,BOGO,Social Media,41.11,3,0,31,On-time,0.0,2024-07-07
2024-07-02,8246,New,Haircare,BOGO,Paid Search,101.44,2,1,22,On-time,202.88,2024-07-02
2024-07-03,1154,Returning,Haircare,BOGO,Email,43.6,2,1,48,Delayed,87.2,2024-07-03
2024-07-07,8950,Returning,Makeup,Launch Bundle,SMS,119.23,2,1,61,On-time,238.46,2024-07-07
2024-07-04,1996,New,Fragrance,25% Off,Paid Search,48.23,2,1,76,On-time,96.46,2024-07-04
2024-07-02,5626,Returning,Haircare,25% Off,Email,107.28,1,0,78,Delayed,0.0,2024-07-02
2024-07-04,3905,New,Fragrance,BOGO,Paid Search,56.72,3,1,65,On-time,170.16,2024-07-04
2024-07-06,1153,Returning,Haircare,BOGO,Email,40.84,3,1,10,On-time,122.52000000000001,2024-07-06
2024-06-30,8853,Returning,Makeup,25% Off,SMS,38.75,1,1,79,On-time,38.75,2024-06-30
2024-07-05,7481,New,Haircare,Launch Bundle,Email,104.27,1,1,17,Delayed,104.27,2024-07-05
2024-06-29,6599,Returning,Fragrance,BOGO,Email,47.42,2,0,97,On-time,0.0,2024-06-29
2024-07-08,2716,New,Fragrance,Launch Bundle,Email,50.55,2,0,9,Delayed,0.0,2024-07-08
2024-07-04,1786,New,Haircare,BOGO,Paid Search,35.68,3,1,76,On-time,107.03999999999999,2024-07-04
2024-06-29,5368,New,Skincare,BOGO,Email,115.94,1,1,95,On-time,115.94,2024-06-29
2024-07-01,9096,Returning,Makeup,Launch Bundle,Email,40.7,3,0,59,On-time,0.0,2024-07-01
2024-07-04,5272,New,Makeup,Launch Bundle,Email,40.98,1,1,7,On-time,40.98,2024-07-04
2024-06-30,4767,New,Haircare,Launch Bundle,Paid Search,114.11,2,1,70,On-time,228.22,2024-06-30
2024-06-29,9834,New,Haircare,Launch Bundle,SMS,109.59,3,1,47,Delayed,328.77,2024-06-29
2024-07-08,6994,New,Skincare,25% Off,SMS,41.14,3,1,80,On-time,123.42,2024-07-08
2024-07-07,8216,Returning,Makeup,25% Off,SMS,105.8,1,0,40,Delayed,0.0,2024-07-07
2024-07-04,9857,New,Skincare,BOGO,Email,41.23,3,0,90,On-time,0.0,2024-07-04
2024-06-28,4426,New,Makeup,BOGO,Paid Search,23.87,2,1,7,On-time,47.74,2024-06-28
2024-07-05,4783,Returning,Haircare,BOGO,SMS,101.14,3,0,92,On-time,0.0,2024-07-05
2024-06-30,6427,Returning,Makeup,25% Off,SMS,96.01,1,1,36,On-time,96.01,2024-06-30
2024-06-29,8011,Returning,Makeup,Launch Bundle,SMS,45.94,3,0,90,On-time,0.0,2024-06-29
2024-06-30,9052,Returning,Makeup,BOGO,Social Media,24.46,2,0,36,On-time,0.0,2024-06-30
2024-07-02,4701,New,Skincare,25% Off,Paid Search,36.68,1,0,63,Delayed,0.0,2024-07-02
2024-07-08,3349,Returning,Skincare,BOGO,Social Media,95.96,1,1,58,On-time,95.96,2024-07-08
2024-07-05,8011,Returning,Makeup,25% Off,Email,116.3,2,1,87,On-time,232.6,2024-07-05
2024-07-07,8055,New,Fragrance,Launch Bundle,SMS,42.2,1,1,44,Delayed,42.2,2024-07-07
2024-07-04,2212,Returning,Skincare,25% Off,Email,100.92,1,1,15,Delayed,100.92,2024-07-04
2024-07-04,7965,New,Haircare,Launch Bundle,Paid Search,38.93,3,1,25,Delayed,116.78999999999999,2024-07-04
2024-07-04,7704,Returning,Haircare,BOGO,Email,86.36,1,0,30,Delayed,0.0,2024-07-04
2024-07-05,8433,Returning,Makeup,Launch Bundle,Email,23.78,3,1,26,On-time,71.34,2024-07-05
2024-06-28,3511,Returning,Haircare,25% Off,SMS,76.46,2,1,89,Delayed,152.92,2024-06-28
2024-07-01,1143,Returning,Skincare,BOGO,Paid Search,43.26,2,0,42,On-time,0.0,2024-07-01
2024-07-03,8367,Returning,Fragrance,BOGO,Email,112.21,2,0,14,Out of Stock,0.0,2024-07-03
2024-07-06,4228,New,Fragrance,25% Off,Social Media,45.42,2,1,57,On-time,90.84,2024-07-06
2024-06-29,5582,Returning,Fragrance,Launch Bundle,SMS,56.84,1,1,48,Delayed,56.84,2024-06-29
2024-06-28,7031,New,Haircare,25% Off,Social Media,103.27,1,1,78,On-time,103.27,2024-06-28
2024-07-07,5243,New,Makeup,Launch Bundle,SMS,61.02,3,1,86,On-time,183.06,2024-07-07
2024-06-29,3713,Returning,Haircare,Launch Bundle,Email,40.03,3,0,24,On-time,0.0,2024-06-29
2024-07-04,5185,New,Makeup,BOGO,SMS,72.49,3,1,67,Delayed,217.46999999999997,2024-07-04
2024-06-30,8328,New,Fragrance,Launch Bundle,Email,103.2,1,0,35,On-time,0.0,2024-06-30
2024-07-07,5633,Returning,Skincare,BOGO,Social Media,60.48,3,0,79,Out of Stock,0.0,2024-07-07
2024-06-29,4192,Returning,Haircare,25% Off,Email,28.95,1,1,46,On-time,28.95,2024-06-29
2024-07-08,1300,New,Skincare,25% Off,SMS,55.22,2,0,58,On-time,0.0,2024-07-08
2024-07-04,1723,New,Fragrance,BOGO,SMS,115.22,1,1,84,On-time,115.22,2024-07-04
2024-06-29,6694,New,Makeup,BOGO,SMS,22.56,2,0,51,On-time,0.0,2024-06-29
2024-06-30,4010,Returning,Skincare,Launch Bundle,Social Media,57.89,3,0,39,On-time,0.0,2024-06-30
2024-07-08,6555,New,Haircare,BOGO,Paid Search,83.04,1,0,42,On-time,0.0,2024-07-08
2024-07-04,1067,Returning,Skincare,25% Off,Social Media,23.24,3,1,55,On-time,69.72,2024-07-04
2024-07-01,3506,New,Skincare,BOGO,Email,51.22,3,1,80,On-time,153.66,2024-07-01
2024-06-28,2537,New,Haircare,BOGO,Email,113.76,2,1,2,On-time,227.52,2024-06-28
2024-07-02,1397,Returning,Makeup,BOGO,Social Media,18.22,3,1,70,Delayed,54.66,2024-07-02
2024-07-06,6680,New,Haircare,Launch Bundle,Social Media,93.93,1,1,11,On-time,93.93,2024-07-06
2024-07-05,5825,Returning,Fragrance,BOGO,Email,103.34,3,0,64,On-time,0.0,2024-07-05
2024-07-06,9747,New,Makeup,Launch Bundle,Email,44.09,2,1,42,On-time,88.18,2024-07-06
2024-07-07,7048,Returning,Skincare,Launch Bundle,Email,37.55,2,1,69,Delayed,75.1,2024-07-07
2024-07-06,4661,Returning,Haircare,BOGO,Paid Search,111.06,3,1,45,On-time,333.18,2024-07-06
2024-07-04,3941,New,Fragrance,Launch Bundle,Paid Search,95.22,2,1,59,On-time,190.44,2024-07-04
2024-07-01,8067,New,Haircare,BOGO,Social Media,26.9,3,1,60,On-time,80.69999999999999,2024-07-01
2024-07-02,6091,New,Makeup,25% Off,Social Media,37.28,2,1,48,Out of Stock,74.56,2024-07-02
2024-06-28,2601,Returning,Fragrance,25% Off,Paid Search,80.24,3,1,86,On-time,240.71999999999997,2024-06-28
2024-06-28,2480,Returning,Skincare,Launch Bundle,SMS,59.04,3,0,24,On-time,0.0,2024-06-28
2024-06-30,7230,Returning,Makeup,25% Off,Paid Search,67.94,1,1,88,On-time,67.94,2024-06-30
2024-07-05,4276,Returning,Fragrance,BOGO,Social Media,114.91,1,1,2,Out of Stock,114.91,2024-07-05
2024-06-29,7447,New,Makeup,Launch Bundle,Paid Search,59.12,3,0,67,On-time,0.0,2024-06-29
2024-07-01,6499,New,Skincare,BOGO,SMS,107.58,1,0,62,On-time,0.0,2024-07-01
2024-06-29,7273,New,Fragrance,Launch Bundle,Social Media,84.38,1,1,29,On-time,84.38,2024-06-29
2024-07-02,2299,New,Haircare,Launch Bundle,Email,27.77,2,1,96,Out of Stock,55.54,2024-07-02
2024-07-06,6818,New,Haircare,Launch Bundle,Social Media,93.17,1,0,92,On-time,0.0,2024-07-06
2024-06-28,7701,Returning,Skincare,Launch Bundle,Paid Search,69.62,2,1,3,On-time,139.24,2024-06-28
2024-07-02,5994,Returning,Fragrance,25% Off,Paid Search,38.64,1,1,77,On-time,38.64,2024-07-02
2024-07-06,8489,Returning,Skincare,25% Off,SMS,45.4,1,1,84,On-time,45.4,2024-07-06
2024-06-28,9269,New,Skincare,25% Off,Paid Search,73.52,3,1,70,On-time,220.56,2024-06-28
2024-07-06,3831,Returning,Makeup,Launch Bundle,SMS,78.18,1,1,20,On-time,78.18,2024-07-06
2024-07-05,3721,Returning,Haircare,25% Off,Social Media,116.66,3,1,70,Delayed,349.98,2024-07-05
2024-07-01,2532,Returning,Skincare,Launch Bundle,Paid Search,104.75,3,0,0,On-time,0.0,2024-07-01
2024-07-08,9429,New,Makeup,25% Off,Social Media,36.61,3,1,59,On-time,109.83,2024-07-08
2024-07-07,6253,New,Skincare,Launch Bundle,Email,96.27,3,0,33,Delayed,0.0,2024-07-07
2024-07-02,2996,New,Skincare,25% Off,Email,15.87,1,0,86,On-time,0.0,2024-07-02
2024-07-02,6311,New,Skincare,25% Off,SMS,28.63,3,1,2,On-time,85.89,2024-07-02
2024-07-08,1277,Returning,Haircare,25% Off,Paid Search,35.97,1,0,17,On-time,0.0,2024-07-08
2024-07-03,4089,New,Fragrance,Launch Bundle,Social Media,77.71,1,1,42,Delayed,77.71,2024-07-03
2024-07-04,1523,New,Haircare,Launch Bundle,Social Media,35.44,2,1,75,Delayed,70.88,2024-07-04
2024-07-05,5275,Returning,Makeup,25% Off,Paid Search,53.35,2,0,77,On-time,0.0,2024-07-05
2024-07-05,6365,Returning,Fragrance,Launch Bundle,Social Media,40.49,2,0,40,On-time,0.0,2024-07-05
2024-07-08,4122,Returning,Makeup,BOGO,Paid Search,50.43,3,1,91,On-time,151.29,2024-07-08
2024-06-29,9167,Returning,Skincare,25% Off,Paid Search,113.96,1,1,23,Delayed,113.96,2024-06-29
2024-07-06,6190,New,Fragrance,25% Off,Email,119.72,1,1,23,On-time,119.72,2024-07-06
2024-07-04,5575,New,Makeup,BOGO,Paid Search,87.0,3,0,2,Delayed,0.0,2024-07-04
2024-07-01,8727,New,Skincare,Launch Bundle,Social Media,75.09,2,1,58,On-time,150.18,2024-07-01
2024-07-01,2797,Returning,Makeup,Launch Bundle,Paid Search,89.39,2,0,57,On-time,0.0,2024-07-01
2024-07-08,3131,Returning,Makeup,Launch Bundle,Email,96.02,1,1,72,On-time,96.02,2024-07-08
2024-07-05,8322,New,Haircare,25% Off,Email,92.6,1,0,23,On-time,0.0,2024-07-05
2024-07-01,7500,Returning,Skincare,25% Off,SMS,23.6,1,1,65,Out of Stock,23.6,2024-07-01
2024-07-03,1815,New,Haircare,25% Off,Social Media,47.58,2,1,39,Delayed,95.16,2024-07-03
2024-07-02,9634,Returning,Fragrance,25% Off,Paid Search,51.06,1,1,91,On-time,51.06,2024-07-02
2024-06-30,7666,New,Skincare,25% Off,Social Media,53.77,2,1,70,On-time,107.54,2024-06-30
2024-07-07,1142,New,Haircare,Launch Bundle,Social Media,51.15,2,1,8,On-time,102.3,2024-07-07
2024-07-08,2410,Returning,Haircare,BOGO,Paid Search,97.64,2,0,59,Delayed,0.0,2024-07-08
2024-06-29,1534,Returning,Fragrance,Launch Bundle,Email,93.5,3,1,38,Delayed,280.5,2024-06-29
2024-07-06,4364,Returning,Makeup,Launch Bundle,Social Media,15.48,3,0,32,On-time,0.0,2024-07-06
2024-07-07,2032,New,Makeup,25% Off,SMS,46.12,1,1,33,On-time,46.12,2024-07-07
2024-07-06,4342,New,Makeup,BOGO,Social Media,80.48,2,1,61,On-time,160.96,2024-07-06
2024-06-28,7085,New,Fragrance,BOGO,Email,27.63,1,0,84,Out of Stock,0.0,2024-06-28
2024-07-07,5500,Returning,Haircare,Launch Bundle,SMS,22.48,2,1,60,On-time,44.96,2024-07-07
